C,APD,AAPL,AIG,TFX,PSA,OXY,MTB,NOC
16.34062576,4.278446198,0.154018,16.63122177,4.583333015,17,14.55055809,1.1875,16.48887444
16.49625015,4.48080492,0.155134007,16.45142365,4.520833015,16.875,14.25116444,1.1875,16.41358376
16.49625015,4.639801025,0.155691996,16.72111893,4.541666985,16.875,14.13140583,1.1875,16.41358376
16.49625015,4.668710232,0.154576004,17.7100029,4.5625,17,14.07152653,1.1875,16.33829117
16.39249992,4.75543499,0.155134007,17.17061234,4.604166985,17.5,14.13140583,1.212499976,16.22535324
16.44437408,4.55307579,0.154018,16.72111893,4.5,17.5,14.31104183,1.212499976,16.15006256
16.39249992,4.350717068,0.153459996,16.36152458,4.4375,16.875,14.25116444,1.200000048,16.11241722
16.39249992,4.321808815,0.155134007,16.36152458,4.458333015,17,14.01164818,1.212499976,16.03712463
16.54812431,4.307353973,0.152902007,16.18172836,4.541666985,16.5,13.65237522,1.212499976,15.961833
16.44437408,4.321808815,0.151227996,16.18172836,4.583333015,16.625,13.41285992,1.212499976,15.7359581
16.49625015,4.249536991,0.151786,15.82213402,4.625,16.625,13.47273922,1.200000048,15.961833
16.39249992,4.13390398,0.152344003,15.64233685,4.541666985,16.625,13.77213287,1.200000048,16.11241722
16.49625015,4.177266121,0.150112003,15.46253967,4.541666985,16.5,13.29310226,1.1875,16.07477188
16.44437408,4.307353973,0.141740993,15.37264156,4.729166985,16.375,13.71225357,1.1875,16.15006256
16.39249992,4.307353973,0.137277007,15.10294724,4.8125,16.25,13.89189053,1.200000048,16.03712463
16.28874969,4.263991833,0.138393,15.19284534,4.854166985,16.125,14.13140583,1.212499976,15.92418766
16.18499947,4.365170956,0.141183004,15.19284534,4.9375,16.25,14.19128513,1.225000024,16.71475029
16.23687553,4.249536991,0.149553999,15.91203308,5,16.25,14.19128513,1.225000024,16.71475029
16.34062576,4.104994774,0.166295007,15.28274345,4.958333015,16.375,14.19128513,1.274999976,17.84412575
16.34062576,4.047179222,0.171875,14.56355572,5,16.75,14.07152653,1.3125,17.50531387
16.34062576,4.162812233,0.169643,15.55243874,5.0625,16.5,13.89189053,1.325000048,17.27943802
16.28874969,4.06163311,0.177454993,15.19284534,5.041666985,16.5,13.83201218,1.325000048,17.11003113
16.28874969,4.032723904,0.175222993,15.19284534,4.958333015,16.75,13.71225357,1.3125,15.8677187
16.28874969,4.018270016,0.15625,15.28274345,4.895833015,16.75,14.07152653,1.287500024,15.81124973
16.23687553,4.032723904,0.142298996,15.19284534,4.916666985,16.375,14.19128513,1.274999976,15.81124973
16.18499947,4.06163311,0.145089,15.19284534,5.229166985,16.875,14.49067879,1.262500048,15.58537483
16.13312531,3.772548914,0.145089,15.55243874,4.875,16.75,14.67031479,1.225000024,15.52890587
16.18499947,3.714731932,0.146204993,16.36152458,4.9375,16.25,14.67031479,1.225000024,15.13362503
16.18499947,3.844820023,0.141740993,16.36152458,4.916666985,16.125,15.08946705,1.212499976,14.68187523
15.97749996,3.830364943,0.134487003,16.99081421,5,16,15.14934635,1.200000048,14.62540627
15.87374973,3.902636051,0.143972993,17.26050949,5,15.625,14.90983105,1.174999952,14.85128117
15.45874977,3.931545019,0.149553999,17.35040855,5.041666985,15.625,14.73019409,1.174999952,15.30303097
15.19937515,3.931545019,0.145647004,17.35040855,4.979166985,16,14.61043739,1.1875,15.13362503
15.19937515,4.076086998,0.145647004,17.62010384,5.0625,15.625,14.79007339,1.225000024,14.79481316
15.04374981,4.119450092,0.111607,18.1594944,5.083333015,15.625,14.79007339,1.237499952,14.17365646
14.93999958,4.177266121,0.115512997,18.60898781,5,15.75,14.96971035,1.225000024,14.85128117
14.83625031,4.249536991,0.111607,18.60898781,4.916666985,16,14.96971035,1.225000024,15.35949993
14.73250008,4.235083103,0.104911,18.06959724,4.979166985,16.5,15.2092247,1.225000024,15.41596889
14.73250008,4.220629215,0.106027,18.1594944,5.0625,16.375,14.96971035,1.212499976,15.47243786
14.62874985,4.104994774,0.105469003,18.42919159,4.9375,16.25,14.49067879,1.200000048,15.19009399
14.62874985,4.249536991,0.104911,18.51908875,5.020833015,16.25,13.89189053,1.200000048,14.79481316
14.73250008,4.509713173,0.105469003,18.33929253,5.020833015,16.25,14.07152653,1.212499976,15.52890587
14.62874985,4.769888878,0.103794999,18.1594944,5.229166985,16.25,13.95176888,1.237499952,15.52890587
14.62874985,4.957794189,0.102121003,18.1594944,5.583333015,16.375,14.07152653,1.237499952,15.35949993
14.68062496,5.116789818,0.106027,18.1594944,5.791666985,16.375,14.19128513,1.225000024,15.24656296
14.68062496,5.319149017,0.089844003,17.7100029,5.854166985,16.375,14.37092113,1.225000024,15.30303097
14.73250008,5.116789818,0.088728003,17.26050949,5.791666985,16.625,14.13140583,1.225000024,14.96421909
14.78437519,5.044518948,0.094866,16.90091515,5.729166985,16.625,14.19128513,1.225000024,15.13362503
14.83625031,4.885522842,0.107143,16.81101799,5.833333015,16.75,14.43080044,1.225000024,15.02068806
14.78437519,4.798797131,0.106027,17.08071327,5.8125,17,14.49067879,1.225000024,15.07715607
14.68062496,4.740981102,0.101562999,17.62010384,5.8125,16.5,14.49067879,1.225000024,15.75478077
14.57687473,4.654254913,0.092634,17.44030762,5.791666985,16.5,14.61043739,1.237499952,16.88415527
14.57687473,4.654254913,0.099330001,17.44030762,5.729166985,16.75,14.67031479,1.237499952,16.88415527
14.57687473,4.567530155,0.098771997,17.26050949,5.625,16.875,14.90983105,1.212499976,17.50531387
14.68062496,4.55307579,0.093192004,17.35040855,5.354166985,16.875,14.90983105,1.212499976,17.44884491
14.68062496,4.639801025,0.094307996,17.26050949,5.395833015,16.75,14.73019409,1.212499976,17.05356216
14.62874985,4.712071896,0.097655997,17.26050949,5.395833015,16.875,14.79007339,1.212499976,16.9970932
14.57687473,4.842160225,0.095982,17.26050949,5.520833015,17.25,14.73019409,1.212499976,16.37593842
14.57687473,4.856614113,0.096539997,17.35040855,5.4375,17.875,14.61043739,1.212499976,16.60181236
14.52499962,4.972248077,0.095423996,17.35040855,5.4375,17.875,14.55055809,1.225000024,16.48887444
14.52499962,5.10233593,0.102678999,16.90091515,5.416666985,17.75,14.61043739,1.225000024,16.65828133
14.36937523,5.131244183,0.107143,16.90091515,5.395833015,17.375,14.55055809,1.225000024,16.37593842
14.31750011,5.1746068,0.107701004,16.99081421,5.395833015,17,14.55055809,1.225000024,16.15006256
14.52499962,5.145698071,0.105469003,17.62010384,5.416666985,17.5,14.49067879,1.212499976,15.81124973
14.83625031,5.10233593,0.098214,17.88979912,5.520833015,17.25,14.55055809,1.237499952,15.75478077
14.93999958,5.058972836,0.096539997,18.24939346,5.520833015,17.25,14.61043739,1.237499952,16.15006256
14.93999958,5.058972836,0.087053999,18.51908875,5.583333015,17.5,14.55055809,1.237499952,16.03712463
14.78437519,5.087882042,0.085937999,18.33929253,5.708333015,17.125,14.55055809,1.237499952,15.30303097
14.52499962,5.160152912,0.089844003,17.79990005,5.875,17.125,14.37092113,1.237499952,15.35949993
14.47312546,5.189061165,0.090960003,17.79990005,5.895833015,17.125,14.25116444,1.25,15.24656296
14.88812542,5.203515053,0.090402,17.97969818,5.8125,17.375,14.13140583,1.262500048,15.19009399
14.36937523,5.03006506,0.088728003,17.97969818,5.791666985,17.375,14.01164818,1.274999976,14.85128117
14.47312546,5.116789818,0.091518,17.97969818,5.833333015,17.375,13.83201218,1.274999976,14.68187523
14.31750011,5.145698071,0.092634,17.97969818,5.8125,17.375,13.95176888,1.262500048,14.56893826
14.42125034,5.10233593,0.093192004,17.97969818,5.833333015,16.75,13.89189053,1.262500048,14.79481316
14.42125034,5.087882042,0.096539997,18.06959724,5.895833015,17,14.01164818,1.262500048,15.6418438
14.42125034,5.203515053,0.097098,17.35040855,5.854166985,17.125,13.95176888,1.262500048,15.41596889
14.42125034,5.160152912,0.095982,17.26050949,5.791666985,16.875,13.89189053,1.262500048,15.30303097
14.52499962,5.261332035,0.092076004,17.7100029,5.666666985,17,13.89189053,1.262500048,15.30303097
14.52499962,5.319149017,0.094307996,17.79990005,5.625,17,13.77213287,1.262500048,15.19009399
14.68062496,5.434782982,0.095982,18.1594944,5.604166985,16.875,13.71225357,1.274999976,15.69831276
14.73250008,5.564869881,0.09375,17.7100029,5.5,16.875,13.71225357,1.3125,15.35949993
15.14750004,5.49259901,0.093192004,17.7100029,5.541666985,16.75,13.77213287,1.362499952,16.37593842
14.78437519,5.463691235,0.090402,17.88979912,5.541666985,16.875,13.77213287,1.362499952,16.88415527
14.68062496,5.348056793,0.091518,17.88979912,5.5,17,13.41285992,1.362499952,16.82768822
14.73250008,5.319149017,0.092076004,18.1594944,5.479166985,17.125,13.17334461,1.387500048,16.60181236
14.88812542,5.160152912,0.095982,18.1594944,5.4375,17.125,13.23322296,1.399999976,16.88415527
14.88812542,5.145698071,0.098771997,17.97969818,5.4375,17,13.17334461,1.424999952,16.88415527
14.88812542,5.116789818,0.098771997,17.97969818,5.291666985,17,13.29310226,1.424999952,16.88415527
14.93999958,5.145698071,0.097098,17.97969818,5.333333015,16.875,13.35298061,1.424999952,16.5453434
14.83625031,5.087882042,0.101562999,18.1594944,5.583333015,16.875,13.41285992,1.424999952,16.26300049
14.88812542,5.058972836,0.105469003,19.23827744,5.604166985,16.75,13.47273922,1.424999952,16.20653152
15.04374981,4.986701965,0.110491,19.3281765,5.604166985,17,13.05358696,1.424999952,16.26300049
15.09562492,4.957794189,0.111607,19.3281765,5.583333015,17.125,12.75419331,1.424999952,16.0935936
15.04374981,5.03006506,0.111607,20.04736328,5.5,17.25,11.85601044,1.412500024,16.60181236
15.09562492,5.03006506,0.107143,20.85644913,5.479166985,17.25,12.57455635,1.412500024,15.24656296
15.09562492,5.03006506,0.108259,20.58675385,5.479166985,17.25,12.27516174,1.387500048,15.13362503
14.93999958,4.914431095,0.110491,21.03624725,5.416666985,17.375,12.6344347,1.375,15.07715607
15.14750004,4.856614113,0.111048996,21.12614441,5.291666985,17.375,12.57455635,1.325000048,15.07715607
15.09562492,4.914431095,0.111607,21.30594254,5.416666985,17.25,12.51467705,1.325000048,15.24656296
15.04374981,4.986701965,0.112723,21.3958416,5.5,17.375,12.694314,1.362499952,15.13362503
15.09562492,4.697618008,0.112723,21.12614441,5.375,17.375,12.99370766,1.387500048,14.90775013
14.99187469,4.668710232,0.111607,21.03624725,5.4375,17.25,13.05358696,1.375,15.13362503
14.88812542,4.610892773,0.116628997,20.58675385,5.375,17.25,13.35298061,1.362499952,15.35949993
14.99187469,4.495258808,0.125,20.49685669,5.25,17.25,13.47273922,1.362499952,15.58537483
14.93999958,4.524167061,0.129464,19.59787178,5.395833015,17.25,13.47273922,1.362499952,15.58537483
14.83625031,4.740981102,0.127790004,19.50797272,5.416666985,17.125,13.23322296,1.387500048,15.98065567
14.73250008,4.784342766,0.123884,19.68777084,5.395833015,16.875,13.11346626,1.399999976,16.31946945
14.73250008,4.740981102,0.123326004,20.04736328,5.479166985,16.75,12.87395,1.412500024,16.15006256
14.68062496,4.75543499,0.127232,20.31705856,5.666666985,16.75,12.93382931,1.412500024,16.31946945
14.62874985,4.712071896,0.126673996,20.40695763,5.645833015,16.625,12.87395,1.424999952,16.03712463
14.52499962,5.03006506,0.126115993,20.94634819,5.75,16.625,13.35298061,1.412500024,16.37593842
14.42125034,5.0734272,0.126115993,21.21604347,5.770833015,16.875,13.47273922,1.399999976,16.03712463
14.36937523,5.044518948,0.128347993,21.03624725,6.083333015,16.875,13.59249592,1.399999976,15.69831276
14.10999966,5.10233593,0.130579993,20.85644913,6.083333015,16.875,13.71225357,1.399999976,15.6418438
13.79874992,5.044518948,0.131696001,20.67665291,6.041666985,16.625,13.71225357,1.399999976,15.6418438
13.85062504,4.957794189,0.130022004,20.40695763,6.0625,16.5,13.71225357,1.424999952,15.92418766
13.79874992,4.842160225,0.130022004,20.40695763,5.979166985,16.5,13.71225357,1.424999952,16.82768822
13.90250015,4.885522842,0.129464,20.67665291,5.916666985,16.875,14.07152653,1.412500024,17.27943802
13.79874992,5.015611172,0.128905997,20.58675385,5.958333015,16.875,13.83201218,1.424999952,17.39237595
13.69499969,5.001155853,0.125,20.58675385,6.0625,17,13.53261757,1.5,16.9970932
13.38374996,4.957794189,0.123884,20.04736328,6.291666985,17.125,13.71225357,1.524999976,17.67471886
13.53937531,4.798797131,0.118862003,20.31705856,6.166666985,17.375,13.77213287,1.649999976,18.69115639
13.53937531,4.798797131,0.112723,20.49685669,6.208333015,17.375,13.71225357,1.6875,18.86056328
13.43562508,4.798797131,0.113839,20.49685669,6.166666985,17.5,13.65237522,1.6875,19.14290619
13.38374996,4.856614113,0.111607,20.49685669,6.1875,17.5,13.59249592,1.6875,20.10287476
13.38374996,4.75543499,0.113839,20.2271595,6.1875,17.375,13.65237522,1.674999952,19.76406288
13.12437534,4.928884983,0.109375,20.13726234,6.083333015,17.375,14.19128513,1.674999952,19.59465599
13.12437534,4.928884983,0.108259,19.59787178,6,17.25,13.95176888,1.6875,19.48171806
13.07250023,4.82770586,0.109375,19.41807365,5.9375,17.25,14.37092113,1.6875,19.98993874
13.12437534,4.82770586,0.107701004,18.96858215,5.979166985,17.25,14.19128513,1.6875,20.49815559
12.96875,4.842160225,0.111607,18.78878593,5.958333015,17.25,14.13140583,1.649999976,20.38521957
13.02062511,4.842160225,0.109932996,18.78878593,5.958333015,17.25,14.55055809,1.637500048,20.38521957
12.91687489,5.044518948,0.114955001,18.33929253,5.979166985,17.25,14.49067879,1.637500048,20.27228165
12.86499977,5.03006506,0.119419999,18.42919159,5.833333015,17.25,14.31104183,1.625,19.70759392
12.76124954,4.957794189,0.113839,18.51908875,5.729166985,17.375,13.71225357,1.587499976,19.65112495
12.76124954,4.928884983,0.116071001,18.51908875,5.666666985,17.25,13.53261757,1.549999952,19.25584412
12.55375004,5.058972836,0.117187999,18.69888687,5.6875,17.25,13.53261757,1.549999952,18.80409431
12.44999981,5.261332035,0.123326004,18.87868309,5.729166985,17.125,13.53261757,1.549999952,18.74762535
12.34624958,5.42032814,0.122210003,19.14837837,5.666666985,17.25,13.53261757,1.549999952,18.69115639
12.29437542,5.362512112,0.122768,19.05847931,5.916666985,16.875,13.47273922,1.549999952,18.80409431
12.19062519,5.362512112,0.122768,19.14837837,5.833333015,16.625,13.35298061,1.475000024,18.23940659
12.13875008,5.290240765,0.121094003,18.69888687,5.708333015,16.75,13.35298061,1.475000024,18.29587555
11.98312473,5.246878147,0.119978003,18.69888687,5.75,17,13.41285992,1.487499952,18.18293762
12.08687496,5.1746068,0.121094003,18.69888687,6.041666985,16.875,13.65237522,1.487499952,18.18293762
12.13875008,5.131244183,0.125,18.42919159,6.25,16.875,13.65237522,1.487499952,18.63468742
11.61999989,5.087882042,0.122210003,18.42919159,6.333333015,16.75,13.59249592,1.5,19.4252491
11.61999989,5.03006506,0.121652,18.1594944,6.229166985,16,13.59249592,1.5,19.14290619
11.61999989,5.10233593,0.118862003,17.62010384,6.041666985,16.625,13.59249592,1.487499952,19.14290619
11.72375011,5.203515053,0.121094003,17.7100029,6.104166985,16.625,13.65237522,1.487499952,19.08643723
12.39812469,5.319149017,0.119978003,17.62010384,6.1875,16.625,13.77213287,1.5625,19.36878014
12.13875008,5.405873775,0.122768,17.53020668,6.208333015,16.75,14.19128513,1.587499976,19.65112495
12.03499985,5.666049957,0.123884,17.26050949,6.375,16.625,14.37092113,1.587499976,19.59465599
12.55375004,5.709413052,0.121094003,17.44030762,6.458333015,16.75,14.31104183,1.662500024,19.53818893
12.44999981,5.882863045,0.120536,17.62010384,6.5,16.75,14.25116444,1.674999952,19.53818893
12.44999981,5.83949995,0.123884,17.7100029,6.395833015,16.625,14.07152653,1.662500024,19.36878014
12.50187492,5.868409157,0.118303999,17.62010384,6.3125,16.5,14.07152653,1.674999952,20.21581268
12.55375004,5.83949995,0.119419999,17.53020668,6.270833015,16.875,14.25116444,1.674999952,19.48171806
12.50187492,5.882863045,0.118862003,16.99081421,6.229166985,16.75,14.25116444,1.662500024,19.59465599
12.34624958,5.752775192,0.116071001,17.08071327,6.25,16.75,14.55055809,1.662500024,20.21581268
12.24250031,5.680503845,0.114955001,15.82213402,6.104166985,16.75,14.43080044,1.637500048,20.21581268
12.29437542,5.579325199,0.116628997,16.00193024,6,16.875,14.43080044,1.625,20.44168854
12.08687496,5.44923687,0.115512997,16.27162743,5.6875,17,14.31104183,1.612499952,20.44168854
12.03499985,5.593779087,0.114396997,16.54132271,5.729166985,17,14.31104183,1.587499976,20.61109352
11.98312473,5.550415993,0.114955001,17.44030762,5.8125,17,14.37092113,1.587499976,21.34518814
12.19062519,5.49259901,0.113839,17.62010384,5.8125,16.875,14.31104183,1.587499976,22.13574982
12.19062519,5.550415993,0.112723,17.08071327,5.666666985,16.75,14.31104183,1.587499976,21.34518814
12.19062519,5.593779087,0.112164997,16.90091515,5.729166985,16.75,14.31104183,1.575000048,21.11931229
12.24250031,5.579325199,0.112164997,16.99081421,5.645833015,16.75,14.31104183,1.575000048,21.45812416
12.24250031,5.521508217,0.111048996,17.17061234,5.645833015,16.875,13.83201218,1.575000048,21.4016552
12.34624958,5.376966,0.108817004,17.26050949,5.583333015,17.375,14.43080044,1.575000048,21.45812416
12.55375004,5.376966,0.108259,17.44030762,5.541666985,17.25,14.49067879,1.575000048,21.85340691
12.65750027,5.44923687,0.110491,17.44030762,5.5,17.5,14.73019409,1.575000048,21.62753105
12.55375004,5.463691235,0.113280997,17.26050949,5.458333015,17.5,14.61043739,1.549999952,21.17578125
12.81312466,5.478145123,0.116071001,17.17061234,4.979166985,17.5,14.37092113,1.524999976,20.83696938
12.86499977,5.637142181,0.117746003,17.17061234,5.3125,17.375,14.13140583,1.5,20.61109352
12.86499977,5.781683922,0.117746003,17.26050949,5.645833015,17.25,14.01164818,1.487499952,19.65112495
13.02062511,5.76722908,0.124442004,17.26050949,5.833333015,17.375,14.55055809,1.487499952,19.70759392
12.86499977,5.637142181,0.125558004,17.35040855,5.645833015,17.625,14.49067879,1.487499952,20.21581268
12.81312466,5.550415993,0.126673996,17.26050949,5.541666985,17.375,14.31104183,1.5,20.44168854
12.91687489,5.507053852,0.130022004,17.35040855,5.604166985,17.375,14.67031479,1.5,21.11931229
12.91687489,5.478145123,0.128905997,17.26050949,5.604166985,17.25,14.67031479,1.5,21.68400002
12.86499977,5.434782982,0.125558004,17.08071327,5.5625,17.25,14.73019409,1.475000024,21.57106209
12.96875,5.405873775,0.133370996,17.08071327,5.520833015,17.375,14.61043739,1.5,21.51459312
13.02062511,5.348056793,0.137277007,16.99081421,5.395833015,17.125,14.61043739,1.5,20.66756248
13.07250023,5.246878147,0.140066996,17.08071327,5.479166985,17.25,14.79007339,1.524999976,20.89343834
13.12437534,5.1746068,0.148438007,16.99081421,5.458333015,17.125,15.2092247,1.524999976,20.78050041
13.22812462,5.131244183,0.149553999,16.72111893,5.5,16.875,15.50861931,1.524999976,21.23225021
13.33187485,5.232423782,0.147321001,16.18172836,5.458333015,16.875,15.44874001,1.524999976,21.11931229
13.17625046,5.001155853,0.141183004,16.45142365,5.416666985,17,15.2092247,1.512500048,21.00637436
13.17625046,4.943339825,0.140066996,16.45142365,5.1875,17.25,15.08946705,1.512500048,21.00637436
13.27999973,5.015611172,0.147879004,16.54132271,5.166666985,17.75,15.14934635,1.524999976,20.89343834
13.17625046,5.0734272,0.153459996,16.63122177,5.208333015,17.5,15.14934635,1.512500048,21.00637436
13.12437534,5.131244183,0.150112003,16.18172836,5.166666985,17.5,15.0295887,1.512500048,20.89343834
13.12437534,5.189061165,0.148438007,15.64233685,5.208333015,17.375,14.73019409,1.524999976,21.00637436
13.22812462,5.087882042,0.143415004,15.64233685,5.104166985,17.375,15.0295887,1.524999976,21.23225021
13.27999973,5.1746068,0.143415004,15.19284534,5.041666985,17,15.38886166,1.5625,21.68400002
13.22812462,5.319149017,0.143415004,15.19284534,5.041666985,17.375,15.0295887,1.5625,21.74046898
13.22812462,5.434782982,0.136161,15.01304817,5,17,16.10740852,1.5625,22.36162567
13.22812462,5.44923687,0.133370996,15.01304817,5.020833015,17.25,16.52655983,1.5625,22.4745636
13.27999973,5.507053852,0.143972993,15.19284534,5.041666985,17.375,16.64631653,1.549999952,22.75690651
13.27999973,5.405873775,0.142298996,15.64233685,4.9375,17.5,16.22716522,1.537500024,22.58749962
13.43562508,5.348056793,0.138951004,15.82213402,4.895833015,17.125,15.86789227,1.549999952,22.58749962
13.48750019,5.463691235,0.135045007,15.82213402,4.875,17.25,15.62837696,1.549999952,22.9263134
13.85062504,5.521508217,0.133370996,16.22667885,4.895833015,17,15.269104,1.549999952,23.60393715
13.85062504,5.550415993,0.132813007,16.0918293,4.895833015,17,15.32898331,1.537500024,23.26512527
13.79874992,5.637142181,0.131696001,15.82213402,4.958333015,16.875,15.68825626,1.549999952,23.60393715
13.79874992,5.608232975,0.132813007,15.82213402,4.979166985,16.875,15.68825626,1.5625,23.94275093
13.95437527,5.550415993,0.135602996,15.73223591,5,16.875,15.74813461,1.575000048,23.94275093
14.36937523,5.72386694,0.137277007,15.64233685,5.020833015,16.75,15.80801296,1.674999952,23.49099922
14.36937523,5.69495821,0.130022004,15.82213402,5.0625,16.75,16.04752922,1.6875,23.32159424
14.36937523,5.72386694,0.130022004,16.00193024,5.020833015,16.75,16.16728592,1.712499976,23.26512527
14.21374989,5.76722908,0.130022004,16.18172836,5,16.375,16.40680122,1.712499976,23.54746819
14.265625,5.897316933,0.128905997,16.18172836,5,16.25,16.40680122,1.674999952,23.43453026
13.90250015,5.752775192,0.128905997,16.27162743,4.958333015,16.25,16.46668053,1.662500024,23.3780632
13.79874992,5.69495821,0.131696001,16.27162743,4.916666985,16,16.40680122,1.662500024,23.60393715
13.79874992,5.666049957,0.133370996,16.27162743,4.833333015,16.125,16.52655983,1.662500024,23.60393715
14.10999966,5.608232975,0.132813007,16.18172836,4.895833015,16,16.22716522,1.649999976,23.49099922
14.16187477,5.69495821,0.131137997,16.00193024,4.916666985,16,15.80801296,1.662500024,23.71687508
14.21374989,5.709413052,0.132813007,16.0918293,4.916666985,16,15.80801296,1.637500048,24.05568886
14.10999966,5.637142181,0.135602996,16.36152458,4.916666985,16,15.62837696,1.662500024,24.50743866
14.00625038,5.608232975,0.135045007,16.54132271,4.875,15.625,15.92777061,1.662500024,25.07212448
13.85062504,5.608232975,0.136719003,16.72111893,5,15.75,15.92777061,1.649999976,25.18506241
13.48750019,5.666049957,0.131696001,16.99081421,5.208333015,15.625,15.98764992,1.662500024,25.46740532
13.38374996,5.521508217,0.128905997,16.90091515,5.25,15.75,15.44874001,1.637500048,24.95918846
13.17625046,5.579325199,0.122210003,16.72111893,5.333333015,15.875,15.32898331,1.600000024,25.01565552
13.17625046,5.550415993,0.117187999,16.81101799,5.375,15.875,15.269104,1.600000024,25.3544693
13.43562508,5.535962105,0.119419999,16.72111893,5.291666985,15.75,15.32898331,1.600000024,25.58034325
13.38374996,5.593779087,0.123884,16.72111893,5.166666985,15.375,15.2092247,1.587499976,24.50743866
13.22812462,5.593779087,0.118862003,16.72111893,5.166666985,15.5,15.68825626,1.587499976,24.4509697
13.17625046,5.608232975,0.114955001,16.63122177,5.166666985,15.375,15.269104,1.587499976,23.829813
13.07250023,5.637142181,0.113839,16.54132271,5.208333015,15.25,15.32898331,1.612499952,23.99921989
13.27999973,5.535962105,0.113839,16.36152458,5.145833015,15.375,15.32898331,1.612499952,23.94275093
13.27999973,5.593779087,0.117746003,16.45142365,5.083333015,15.5,15.68825626,1.600000024,23.77334404
13.38374996,5.564869881,0.121094003,16.45142365,4.979166985,15.75,16.52655983,1.587499976,23.60393715
13.33187485,5.593779087,0.121652,16.72111893,4.895833015,15.75,16.46668053,1.587499976,23.54746819
13.33187485,5.550415993,0.121094003,17.26050949,4.916666985,15.625,16.22716522,1.5625,22.98278046
13.27999973,5.507053852,0.121094003,18.24939346,4.958333015,15.875,16.16728592,1.575000048,23.15218735
13.27999973,5.521508217,0.117746003,17.97969818,4.916666985,15.875,16.10740852,1.587499976,23.3780632
13.69499969,5.42032814,0.116071001,17.88979912,4.979166985,15.875,16.04752922,1.575000048,23.43453026
14.31750011,5.232423782,0.115512997,17.79990005,4.9375,15.75,16.04752922,1.5625,23.43453026
14.265625,5.290240765,0.114955001,17.79990005,5,16,15.98764992,1.575000048,23.3780632
14.36937523,5.203515053,0.114955001,18.1594944,5,16.25,16.88583374,1.575000048,23.15218735
13.90250015,5.116789818,0.113280997,18.42919159,4.895833015,16.25,16.46668053,1.575000048,23.09571838
13.64312458,5.145698071,0.120536,19.05847931,4.958333015,16.5,16.28704453,1.575000048,23.09571838
13.53937531,5.131244183,0.122210003,18.87868309,4.979166985,16.625,16.10740852,1.575000048,23.09571838
13.48750019,5.03006506,0.123326004,18.87868309,4.979166985,16.5,16.04752922,1.5625,23.26512527
13.48750019,4.899977207,0.122768,18.69888687,4.979166985,15.875,15.68825626,1.5625,23.26512527
13.43562508,4.928884983,0.121652,18.69888687,4.958333015,15.75,15.80801296,1.5625,23.26512527
13.43562508,5.015611172,0.115512997,18.06959724,4.833333015,15.875,15.50861931,1.5625,23.3780632
13.43562508,5.10233593,0.114955001,17.53020668,4.791666985,15.75,15.50861931,1.5625,23.43453026
13.59125042,4.957794189,0.113280997,17.53020668,4.833333015,15.875,15.32898331,1.575000048,24.9027195
13.43562508,4.957794189,0.122768,17.7100029,4.8125,15.625,15.32898331,1.575000048,24.16862488
13.43562508,4.986701965,0.136161,17.97969818,4.875,15.375,15.269104,1.5625,24.16862488
13.33187485,4.972248077,0.133928999,17.79990005,4.895833015,15.75,15.56849766,1.575000048,23.88628006
13.07250023,4.943339825,0.135045007,17.62010384,4.916666985,15.75,15.50861931,1.575000048,23.94275093
13.17625046,4.914431095,0.133928999,17.62010384,4.895833015,15.75,15.62837696,1.575000048,24.11215591
13.22812462,4.957794189,0.137834996,17.79990005,4.833333015,16.375,15.50861931,1.575000048,24.39450073
13.22812462,5.001155853,0.135045007,17.7100029,4.9375,16,15.32898331,1.612499952,24.78978157
13.48750019,4.957794189,0.135045007,17.7100029,4.958333015,16,15.269104,1.600000024,24.73331261
13.79874992,5.203515053,0.128347993,17.88979912,5.041666985,16,15.38886166,1.587499976,24.62037468
13.74687481,5.1746068,0.126673996,17.88979912,5,16.25,15.08946705,1.587499976,23.66040611
14.10999966,5.145698071,0.126115993,17.7100029,5,15.875,15.14934635,1.587499976,23.60393715
14.16187477,5.116789818,0.123326004,17.7100029,5,16,15.14934635,1.587499976,23.60393715
14.00625038,5.131244183,0.128347993,17.62010384,5.104166985,16.625,15.08946705,1.587499976,23.43453026
13.95437527,5.131244183,0.130579993,17.7100029,5.1875,16.75,15.08946705,1.587499976,23.49099922
13.85062504,5.145698071,0.127790004,17.79990005,5.125,16.625,15.14934635,1.575000048,22.98278046
13.79874992,5.131244183,0.127232,18.06959724,5.145833015,16.5,14.96971035,1.575000048,22.41809464
13.69499969,5.116789818,0.125558004,18.42919159,5.166666985,16.75,15.0295887,1.575000048,22.13574982
13.85062504,5.261332035,0.126115993,18.42919159,5.145833015,16.75,14.90983105,1.575000048,22.0228138
13.95437527,5.319149017,0.126673996,18.33929253,5.0625,16.75,14.84995174,1.575000048,21.51459312
13.85062504,5.521508217,0.124442004,18.51908875,5.0625,16.625,14.61043739,1.575000048,21.79693794
13.90250015,5.376966,0.121094003,18.24939346,4.958333015,16.625,14.79007339,1.5625,22.0228138
13.85062504,5.348056793,0.119419999,18.24939346,5.020833015,16.625,14.79007339,1.5625,22.30515671
13.95437527,5.362512112,0.118862003,18.1594944,5.083333015,16.875,14.61043739,1.5625,22.13574982
13.90250015,5.405873775,0.119978003,18.1594944,5.104166985,16.75,14.37092113,1.5625,22.07928085
